"query"	"significant"	"p_value"	"term_size"	"query_size"	"intersection_size"	"precision"	"recall"	"term_id"	"source"	"term_name"	"effective_domain_size"	"source_order"
"320"	"query_1"	TRUE	7.39190599791592e-09	162	2124	48	0.0225988700564972	0.296296296296296	"GO:0032640"	"GO:BP"	"tumor necrosis factor production"	21128	8152
"321"	"query_1"	TRUE	8.3920150398058e-09	91	2124	34	0.0160075329566855	0.373626373626374	"GO:0048525"	"GO:BP"	"negative regulation of viral process"	21128	13629
"322"	"query_1"	TRUE	8.79498766745112e-09	1818	2124	272	0.128060263653484	0.14961496149615	"GO:0007049"	"GO:BP"	"cell cycle"	21128	2724
"323"	"query_1"	TRUE	9.31586980213363e-09	409	2124	88	0.0414312617702448	0.215158924205379	"GO:0030099"	"GO:BP"	"myeloid cell differentiation"	21128	7075
"324"	"query_1"	TRUE	9.41831668292275e-09	2708	2124	377	0.177495291902072	0.139217134416544	"GO:0008104"	"GO:BP"	"protein localization"	21128	3211
"325"	"query_1"	TRUE	1.03821164061875e-08	905	2124	157	0.0739171374764595	0.173480662983425	"GO:0043604"	"GO:BP"	"amide biosynthetic process"	21128	11452
"326"	"query_1"	TRUE	1.07837020757237e-08	1567	2124	241	0.11346516007533	0.153797064454371	"GO:0045595"	"GO:BP"	"regulation of cell differentiation"	21128	12220
"327"	"query_1"	TRUE	1.11406525552647e-08	186	2124	52	0.0244821092278719	0.279569892473118	"GO:0001906"	"GO:BP"	"cell killing"	21128	546
"328"	"query_1"	TRUE	1.42278981745731e-08	1242	2124	200	0.0941619585687382	0.161030595813205	"GO:0045944"	"GO:BP"	"positive regulation of transcription by RNA polymerase II"	21128	12513
"329"	"query_1"	TRUE	1.43245025566523e-08	117	2124	39	0.018361581920904	0.333333333333333	"GO:0002367"	"GO:BP"	"cytokine production involved in immune response"	21128	924
"330"	"query_1"	TRUE	1.43245025566523e-08	117	2124	39	0.018361581920904	0.333333333333333	"GO:0002718"	"GO:BP"	"regulation of cytokine production involved in immune response"	21128	1261
"331"	"query_1"	TRUE	1.4847625266226e-08	399	2124	86	0.0404896421845574	0.215538847117794	"GO:0050900"	"GO:BP"	"leukocyte migration"	21128	14178
"332"	"query_1"	TRUE	1.58664437066185e-08	433	2124	91	0.0428436911487759	0.210161662817552	"GO:0010720"	"GO:BP"	"positive regulation of cell development"	21128	4471
"333"	"query_1"	TRUE	1.61308861353254e-08	347	2124	78	0.0367231638418079	0.22478386167147	"GO:0002449"	"GO:BP"	"lymphocyte mediated immunity"	21128	997
"334"	"query_1"	TRUE	1.63766089328677e-08	205	2124	55	0.025894538606403	0.268292682926829	"GO:0002285"	"GO:BP"	"lymphocyte activation involved in immune response"	21128	842
"335"	"query_1"	TRUE	1.71352904535024e-08	259	2124	64	0.0301318267419962	0.247104247104247	"GO:0034976"	"GO:BP"	"response to endoplasmic reticulum stress"	21128	9268
"336"	"query_1"	TRUE	1.73820554599043e-08	217	2124	57	0.0268361581920904	0.262672811059908	"GO:0002440"	"GO:BP"	"production of molecular mediator of immune response"	21128	988
"337"	"query_1"	TRUE	1.97880132376512e-08	1699	2124	256	0.120527306967985	0.150676868746321	"GO:0048870"	"GO:BP"	"cell motility"	21128	13936
"338"	"query_1"	TRUE	2.15699140989205e-08	224	2124	58	0.0273069679849341	0.258928571428571	"GO:0097191"	"GO:BP"	"extrinsic apoptotic signaling pathway"	21128	19704
"339"	"query_1"	TRUE	3.01534911289938e-08	963	2124	163	0.0767419962335217	0.16926272066459	"GO:0060341"	"GO:BP"	"regulation of cellular localization"	21128	15480
"340"	"query_1"	TRUE	3.13934098026884e-08	514	2124	102	0.0480225988700565	0.198443579766537	"GO:1902532"	"GO:BP"	"negative regulation of intracellular signal transduction"	21128	23503
"341"	"query_1"	TRUE	3.25649308144263e-08	63	2124	27	0.0127118644067797	0.428571428571429	"GO:0048002"	"GO:BP"	"antigen processing and presentation of peptide antigen"	21128	13274
"342"	"query_1"	TRUE	3.88891284129717e-08	1208	2124	194	0.0913370998116761	0.160596026490066	"GO:0034645"	"GO:BP"	"cellular macromolecule biosynthetic process"	21128	9214
"343"	"query_1"	TRUE	3.94644274674049e-08	186	2124	51	0.0240112994350282	0.274193548387097	"GO:0002700"	"GO:BP"	"regulation of production of molecular mediator of immune response"	21128	1243
"344"	"query_1"	TRUE	4.48993939101443e-08	142	2124	43	0.0202448210922787	0.302816901408451	"GO:0034341"	"GO:BP"	"response to type II interferon"	21128	9073
"345"	"query_1"	TRUE	4.88820670910143e-08	1788	2124	265	0.124764595103578	0.14821029082774	"GO:0015031"	"GO:BP"	"protein transport"	21128	4945
"346"	"query_1"	TRUE	5.37774704732788e-08	132	2124	41	0.0193032015065913	0.310606060606061	"GO:0050852"	"GO:BP"	"T cell receptor signaling pathway"	21128	14136
"347"	"query_1"	TRUE	5.79489749060664e-08	127	2124	40	0.0188323917137476	0.31496062992126	"GO:0038061"	"GO:BP"	"NIK/NF-kappaB signaling"	21128	10284
"348"	"query_1"	TRUE	6.03061699876114e-08	707	2124	128	0.0602636534839925	0.181046676096181	"GO:0008285"	"GO:BP"	"negative regulation of cell population proliferation"	21128	3241
"349"	"query_1"	TRUE	6.24262686661803e-08	56	2124	25	0.0117702448210923	0.446428571428571	"GO:0045071"	"GO:BP"	"negative regulation of viral genome replication"	21128	12033
"350"	"query_1"	TRUE	6.6649317733726e-08	97	2124	34	0.0160075329566855	0.350515463917526	"GO:0002753"	"GO:BP"	"cytosolic pattern recognition receptor signaling pathway"	21128	1290
"351"	"query_1"	TRUE	6.82205169627581e-08	102	2124	35	0.0164783427495292	0.343137254901961	"GO:0032479"	"GO:BP"	"regulation of type I interferon production"	21128	8051
"352"	"query_1"	TRUE	6.82205169627581e-08	102	2124	35	0.0164783427495292	0.343137254901961	"GO:0032606"	"GO:BP"	"type I interferon production"	21128	8119
"353"	"query_1"	TRUE	7.30013006382977e-08	431	2124	89	0.0419020715630885	0.206496519721578	"GO:0051051"	"GO:BP"	"negative regulation of transport"	21128	14304
"354"	"query_1"	TRUE	8.21526719256079e-08	1258	2124	199	0.0936911487758945	0.15818759936407	"GO:0018193"	"GO:BP"	"peptidyl-amino acid modification"	21128	5590
"355"	"query_1"	TRUE	8.91971098674895e-08	300	2124	69	0.0324858757062147	0.23	"GO:0048872"	"GO:BP"	"homeostasis of number of cells"	21128	13938
"356"	"query_1"	TRUE	9.26420220618919e-08	108	2124	36	0.0169491525423729	0.333333333333333	"GO:0002456"	"GO:BP"	"T cell mediated immunity"	21128	1004
"357"	"query_1"	TRUE	9.67319787207381e-08	79	2124	30	0.0141242937853107	0.379746835443038	"GO:0002720"	"GO:BP"	"positive regulation of cytokine production involved in immune response"	21128	1263
"358"	"query_1"	TRUE	9.95491782099262e-08	538	2124	104	0.0489642184557439	0.193308550185874	"GO:0060627"	"GO:BP"	"regulation of vesicle-mediated transport"	21128	15744
"359"	"query_1"	TRUE	9.99526409733232e-08	962	2124	161	0.0758003766478343	0.167359667359667	"GO:0000122"	"GO:BP"	"negative regulation of transcription by RNA polymerase II"	21128	51
"360"	"query_1"	TRUE	1.14623824604567e-07	168	2124	47	0.0221280602636535	0.279761904761905	"GO:2001242"	"GO:BP"	"regulation of intrinsic apoptotic signaling pathway"	21128	27889
"361"	"query_1"	TRUE	1.15708344950684e-07	321	2124	72	0.0338983050847458	0.224299065420561	"GO:0016236"	"GO:BP"	"macroautophagy"	21128	5336
"362"	"query_1"	TRUE	1.20738923993139e-07	114	2124	37	0.0174199623352166	0.324561403508772	"GO:0002821"	"GO:BP"	"positive regulation of adaptive immune response"	21128	1357
"363"	"query_1"	TRUE	1.23988124347588e-07	94	2124	33	0.0155367231638418	0.351063829787234	"GO:0032651"	"GO:BP"	"regulation of interleukin-1 beta production"	21128	8163
"364"	"query_1"	TRUE	1.23988124347588e-07	94	2124	33	0.0155367231638418	0.351063829787234	"GO:0032611"	"GO:BP"	"interleukin-1 beta production"	21128	8124
"365"	"query_1"	TRUE	1.25334118657851e-07	988	2124	164	0.0772128060263653	0.165991902834008	"GO:2000145"	"GO:BP"	"regulation of cell motility"	21128	26903
"366"	"query_1"	TRUE	1.30319103454508e-07	130	2124	40	0.0188323917137476	0.307692307692308	"GO:2001235"	"GO:BP"	"positive regulation of apoptotic signaling pathway"	21128	27882
"367"	"query_1"	TRUE	1.33946403710346e-07	881	2124	150	0.0706214689265537	0.170261066969353	"GO:0006974"	"GO:BP"	"cellular response to DNA damage stimulus"	21128	2675
"368"	"query_1"	TRUE	1.46839746265483e-07	492	2124	97	0.045668549905838	0.197154471544715	"GO:2000112"	"GO:BP"	"regulation of cellular macromolecule biosynthetic process"	21128	26871
"369"	"query_1"	TRUE	1.65324468787661e-07	1101	2124	178	0.083804143126177	0.161671207992734	"GO:0001932"	"GO:BP"	"regulation of protein phosphorylation"	21128	568
"370"	"query_1"	TRUE	1.82446353438993e-07	452	2124	91	0.0428436911487759	0.201327433628319	"GO:0007015"	"GO:BP"	"actin filament organization"	21128	2699
"371"	"query_1"	TRUE	2.02269444495628e-07	1033	2124	169	0.0795668549905838	0.163601161665053	"GO:0040012"	"GO:BP"	"regulation of locomotion"	21128	10520
"372"	"query_1"	TRUE	2.02671893523127e-07	1311	2124	204	0.096045197740113	0.155606407322654	"GO:0051094"	"GO:BP"	"positive regulation of developmental process"	21128	14332
"373"	"query_1"	TRUE	2.15861632524419e-07	3568	2124	467	0.219868173258004	0.130885650224215	"GO:0006996"	"GO:BP"	"organelle organization"	21128	2686
"374"	"query_1"	TRUE	2.18016102622031e-07	419	2124	86	0.0404896421845574	0.205250596658711	"GO:0045936"	"GO:BP"	"negative regulation of phosphate metabolic process"	21128	12506
"375"	"query_1"	TRUE	2.24850670518715e-07	111	2124	36	0.0169491525423729	0.324324324324324	"GO:0032612"	"GO:BP"	"interleukin-1 production"	21128	8125
"376"	"query_1"	TRUE	2.24850670518715e-07	111	2124	36	0.0169491525423729	0.324324324324324	"GO:0032652"	"GO:BP"	"regulation of interleukin-1 production"	21128	8164
"377"	"query_1"	TRUE	2.3091341201866e-07	372	2124	79	0.0371939736346516	0.212365591397849	"GO:0051098"	"GO:BP"	"regulation of binding"	21128	14336
"378"	"query_1"	TRUE	2.47698344406636e-07	420	2124	86	0.0404896421845574	0.204761904761905	"GO:0010563"	"GO:BP"	"negative regulation of phosphorus metabolic process"	21128	4333
"379"	"query_1"	TRUE	2.62714465253989e-07	1123	2124	180	0.0847457627118644	0.160284951024043	"GO:1901698"	"GO:BP"	"response to nitrogen compound"	21128	22778
"380"	"query_1"	TRUE	3.0719645355537e-07	12122	2124	1355	0.637947269303202	0.111780234284771	"GO:0044237"	"GO:BP"	"cellular metabolic process"	21128	11638
"381"	"query_1"	TRUE	3.10765371652914e-07	47	2124	22	0.0103578154425612	0.468085106382979	"GO:0042771"	"GO:BP"	"intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"	21128	10988
"382"	"query_1"	TRUE	3.1415893398262e-07	128	2124	39	0.018361581920904	0.3046875	"GO:0001909"	"GO:BP"	"leukocyte mediated cytotoxicity"	21128	548
"383"	"query_1"	TRUE	3.21743207506389e-07	102	2124	34	0.0160075329566855	0.333333333333333	"GO:0050764"	"GO:BP"	"regulation of phagocytosis"	21128	14067
"384"	"query_1"	TRUE	3.48387442820289e-07	854	2124	145	0.0682674199623352	0.169789227166276	"GO:0032880"	"GO:BP"	"regulation of protein localization"	21128	8345
"385"	"query_1"	TRUE	3.97444902399849e-07	113	2124	36	0.0169491525423729	0.31858407079646	"GO:0046634"	"GO:BP"	"regulation of alpha-beta T cell activation"	21128	13058
"386"	"query_1"	TRUE	4.29143884863351e-07	88	2124	31	0.0145951035781544	0.352272727272727	"GO:0043367"	"GO:BP"	"CD4-positive, alpha-beta T cell differentiation"	21128	11291
"387"	"query_1"	TRUE	4.38307136727544e-07	773	2124	134	0.0630885122410546	0.173350582147477	"GO:0000165"	"GO:BP"	"MAPK cascade"	21128	59
"388"	"query_1"	TRUE	4.7582406375653e-07	74	2124	28	0.0131826741996234	0.378378378378378	"GO:0045824"	"GO:BP"	"negative regulation of innate immune response"	21128	12418
"389"	"query_1"	TRUE	5.06670918301964e-07	2572	2124	352	0.165725047080979	0.136858475894246	"GO:0006357"	"GO:BP"	"regulation of transcription by RNA polymerase II"	21128	2195
"390"	"query_1"	TRUE	5.27286525765511e-07	175	2124	47	0.0221280602636535	0.268571428571429	"GO:0072331"	"GO:BP"	"signal transduction by p53 class mediator"	21128	18456
"391"	"query_1"	TRUE	5.8716643059761e-07	1898	2124	273	0.128531073446328	0.143835616438356	"GO:0045184"	"GO:BP"	"establishment of protein localization"	21128	12077
"392"	"query_1"	TRUE	6.02545094489069e-07	136	2124	40	0.0188323917137476	0.294117647058824	"GO:0002705"	"GO:BP"	"positive regulation of leukocyte mediated immunity"	21128	1248
"393"	"query_1"	TRUE	6.86814272293826e-07	75	2124	28	0.0131826741996234	0.373333333333333	"GO:0002220"	"GO:BP"	"innate immune response activating cell surface receptor signaling pathway"	21128	779
"394"	"query_1"	TRUE	7.44839560222168e-07	66	2124	26	0.012241054613936	0.393939393939394	"GO:0006801"	"GO:BP"	"superoxide metabolic process"	21128	2555
"395"	"query_1"	TRUE	8.38346465789817e-07	3962	2124	507	0.238700564971751	0.12796567390207	"GO:0048731"	"GO:BP"	"system development"	21128	13811
"396"	"query_1"	TRUE	8.4923615841203e-07	328	2124	71	0.0334274952919021	0.216463414634146	"GO:0071496"	"GO:BP"	"cellular response to external stimulus"	21128	17805
"397"	"query_1"	TRUE	8.68079772628106e-07	132	2124	39	0.018361581920904	0.295454545454545	"GO:0002702"	"GO:BP"	"positive regulation of production of molecular mediator of immune response"	21128	1245
"398"	"query_1"	TRUE	9.43488854329011e-07	410	2124	83	0.0390772128060264	0.202439024390244	"GO:0006417"	"GO:BP"	"regulation of translation"	21128	2238
"399"	"query_1"	TRUE	9.71623093282534e-07	127	2124	38	0.0178907721280603	0.299212598425197	"GO:0019079"	"GO:BP"	"viral genome replication"	21128	5898
"400"	"query_1"	TRUE	1.01543517450072e-06	2674	2124	362	0.170433145009416	0.135377711293942	"GO:0006366"	"GO:BP"	"transcription by RNA polymerase II"	21128	2202
"401"	"query_1"	TRUE	1.08703982286335e-06	101	2124	33	0.0155367231638418	0.326732673267327	"GO:0140888"	"GO:BP"	"interferon-mediated signaling pathway"	21128	21157
"402"	"query_1"	TRUE	1.17250543617669e-06	173	2124	46	0.0216572504708098	0.265895953757225	"GO:0002706"	"GO:BP"	"regulation of lymphocyte mediated immunity"	21128	1249
"403"	"query_1"	TRUE	1.26859195709159e-06	72	2124	27	0.0127118644067797	0.375	"GO:0046637"	"GO:BP"	"regulation of alpha-beta T cell differentiation"	21128	13061
"404"	"query_1"	TRUE	1.3011835261119e-06	1034	2124	166	0.0781544256120527	0.160541586073501	"GO:0010243"	"GO:BP"	"response to organonitrogen compound"	21128	4119
"405"	"query_1"	TRUE	1.34265135878254e-06	14417	2124	1572	0.740112994350282	0.109037941319276	"GO:0008152"	"GO:BP"	"metabolic process"	21128	3213
"406"	"query_1"	TRUE	1.49883736274812e-06	926	2124	152	0.0715630885122411	0.16414686825054	"GO:0030334"	"GO:BP"	"regulation of cell migration"	21128	7179
"407"	"query_1"	TRUE	1.71826830836315e-06	169	2124	45	0.0211864406779661	0.266272189349112	"GO:0010950"	"GO:BP"	"positive regulation of endopeptidase activity"	21128	4670
"408"	"query_1"	TRUE	1.8159524658157e-06	108	2124	34	0.0160075329566855	0.314814814814815	"GO:0002824"	"GO:BP"	"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	21128	1360
"409"	"query_1"	TRUE	1.92810896216689e-06	55	2124	23	0.0108286252354049	0.418181818181818	"GO:0002752"	"GO:BP"	"cell surface pattern recognition receptor signaling pathway"	21128	1289
"410"	"query_1"	TRUE	1.95958077028557e-06	775	2124	132	0.0621468926553672	0.170322580645161	"GO:0043549"	"GO:BP"	"regulation of kinase activity"	21128	11416
"411"	"query_1"	TRUE	2.06706805314685e-06	768	2124	131	0.0616760828625235	0.170572916666667	"GO:0043086"	"GO:BP"	"negative regulation of catalytic activity"	21128	11158
"412"	"query_1"	TRUE	2.11354541725676e-06	348	2124	73	0.0343691148775895	0.209770114942529	"GO:0010506"	"GO:BP"	"regulation of autophagy"	21128	4291
"413"	"query_1"	TRUE	2.1941600818453e-06	194	2124	49	0.0230696798493409	0.252577319587629	"GO:0002695"	"GO:BP"	"negative regulation of leukocyte activation"	21128	1238
"414"	"query_1"	TRUE	2.31848644324888e-06	1805	2124	259	0.121939736346516	0.143490304709141	"GO:1901566"	"GO:BP"	"organonitrogen compound biosynthetic process"	21128	22681
"415"	"query_1"	TRUE	2.41208290065495e-06	28	2124	16	0.00753295668549906	0.571428571428571	"GO:0090322"	"GO:BP"	"regulation of superoxide metabolic process"	21128	19360
"416"	"query_1"	TRUE	2.42557333370473e-06	12745	2124	1409	0.663370998116761	0.110553158101216	"GO:0044238"	"GO:BP"	"primary metabolic process"	21128	11639
"417"	"query_1"	TRUE	2.43170308906059e-06	39	2124	19	0.00894538606403013	0.487179487179487	"GO:0002478"	"GO:BP"	"antigen processing and presentation of exogenous peptide antigen"	21128	1026
"418"	"query_1"	TRUE	2.51778428928712e-06	165	2124	44	0.0207156308851224	0.266666666666667	"GO:0070665"	"GO:BP"	"positive regulation of leukocyte proliferation"	21128	17301
"419"	"query_1"	TRUE	2.66622179608987e-06	189	2124	48	0.0225988700564972	0.253968253968254	"GO:0010952"	"GO:BP"	"positive regulation of peptidase activity"	21128	4672
"420"	"query_1"	TRUE	2.69023999785054e-06	148	2124	41	0.0193032015065913	0.277027027027027	"GO:0050728"	"GO:BP"	"negative regulation of inflammatory response"	21128	14054
"421"	"query_1"	TRUE	2.69023999785054e-06	148	2124	41	0.0193032015065913	0.277027027027027	"GO:0032946"	"GO:BP"	"positive regulation of mononuclear cell proliferation"	21128	8400
"422"	"query_1"	TRUE	2.74247341728091e-06	2252	2124	311	0.146421845574388	0.13809946714032	"GO:0071705"	"GO:BP"	"nitrogen compound transport"	21128	17954
"423"	"query_1"	TRUE	2.85344292664392e-06	84	2124	29	0.013653483992467	0.345238095238095	"GO:0032637"	"GO:BP"	"interleukin-8 production"	21128	8149
"424"	"query_1"	TRUE	2.85344292664392e-06	84	2124	29	0.013653483992467	0.345238095238095	"GO:0032677"	"GO:BP"	"regulation of interleukin-8 production"	21128	8188
"425"	"query_1"	TRUE	2.93716913366518e-06	1141	2124	178	0.083804143126177	0.156003505696757	"GO:0009628"	"GO:BP"	"response to abiotic stimulus"	21128	3642
"426"	"query_1"	TRUE	3.16771600127833e-06	850	2124	141	0.0663841807909605	0.165882352941176	"GO:0045597"	"GO:BP"	"positive regulation of cell differentiation"	21128	12222
"427"	"query_1"	TRUE	3.37700813588867e-06	105	2124	33	0.0155367231638418	0.314285714285714	"GO:0042116"	"GO:BP"	"macrophage activation"	21128	10596
"428"	"query_1"	TRUE	3.69041243310999e-06	61	2124	24	0.0112994350282486	0.39344262295082	"GO:0032731"	"GO:BP"	"positive regulation of interleukin-1 beta production"	21128	8241
"429"	"query_1"	TRUE	3.69810616958162e-06	234	2124	55	0.025894538606403	0.235042735042735	"GO:2000116"	"GO:BP"	"regulation of cysteine-type endopeptidase activity"	21128	26875
"430"	"query_1"	TRUE	3.8649614361342e-06	48	2124	21	0.00988700564971751	0.4375	"GO:0019884"	"GO:BP"	"antigen processing and presentation of exogenous antigen"	21128	6434
"431"	"query_1"	TRUE	3.8649614361342e-06	48	2124	21	0.00988700564971751	0.4375	"GO:0140895"	"GO:BP"	"cell surface toll-like receptor signaling pathway"	21128	21161
"432"	"query_1"	TRUE	4.22400147563117e-06	216	2124	52	0.0244821092278719	0.240740740740741	"GO:0050866"	"GO:BP"	"negative regulation of cell activation"	21128	14150
"433"	"query_1"	TRUE	4.33165334434457e-06	313	2124	67	0.0315442561205273	0.21405750798722	"GO:0006909"	"GO:BP"	"phagocytosis"	21128	2631
"434"	"query_1"	TRUE	4.37337498920497e-06	210	2124	51	0.0240112994350282	0.242857142857143	"GO:0045637"	"GO:BP"	"regulation of myeloid cell differentiation"	21128	12262
"435"	"query_1"	TRUE	4.47807214192718e-06	12235	2124	1357	0.638888888888889	0.110911319983653	"GO:0006807"	"GO:BP"	"nitrogen compound metabolic process"	21128	2557
"436"	"query_1"	TRUE	4.8977820999509e-06	145	2124	40	0.0188323917137476	0.275862068965517	"GO:0050671"	"GO:BP"	"positive regulation of lymphocyte proliferation"	21128	14032
"437"	"query_1"	TRUE	5.04469685176075e-06	96	2124	31	0.0145951035781544	0.322916666666667	"GO:1903321"	"GO:BP"	"negative regulation of protein modification by small protein conjugation or removal"	21128	24124
"438"	"query_1"	TRUE	5.07047442786213e-06	268	2124	60	0.0282485875706215	0.223880597014925	"GO:0051091"	"GO:BP"	"positive regulation of DNA-binding transcription factor activity"	21128	14329
"439"	"query_1"	TRUE	5.17869903923678e-06	151	2124	41	0.0193032015065913	0.271523178807947	"GO:0032635"	"GO:BP"	"interleukin-6 production"	21128	8147
"440"	"query_1"	TRUE	5.17869903923678e-06	151	2124	41	0.0193032015065913	0.271523178807947	"GO:0032675"	"GO:BP"	"regulation of interleukin-6 production"	21128	8186
"441"	"query_1"	TRUE	5.34658267678135e-06	86	2124	29	0.013653483992467	0.337209302325581	"GO:0045069"	"GO:BP"	"regulation of viral genome replication"	21128	12031
"442"	"query_1"	TRUE	6.12387344956348e-06	49	2124	21	0.00988700564971751	0.428571428571429	"GO:0061082"	"GO:BP"	"myeloid leukocyte cytokine production"	21128	16165
"443"	"query_1"	TRUE	6.23630776895467e-06	929	2124	150	0.0706214689265537	0.161463939720129	"GO:0000278"	"GO:BP"	"mitotic cell cycle"	21128	80
"444"	"query_1"	TRUE	7.08136264290782e-06	41	2124	19	0.00894538606403013	0.463414634146341	"GO:0042554"	"GO:BP"	"superoxide anion generation"	21128	10875
"445"	"query_1"	TRUE	7.55007649365426e-06	108	2124	33	0.0155367231638418	0.305555555555556	"GO:0008630"	"GO:BP"	"intrinsic apoptotic signaling pathway in response to DNA damage"	21128	3309
"446"	"query_1"	TRUE	7.9665381584162e-06	63	2124	24	0.0112994350282486	0.380952380952381	"GO:0031343"	"GO:BP"	"positive regulation of cell killing"	21128	7568
"447"	"query_1"	TRUE	8.39654826488036e-06	1189	2124	182	0.0856873822975518	0.153069806560135	"GO:0033043"	"GO:BP"	"regulation of organelle organization"	21128	8468
"448"	"query_1"	TRUE	9.75218462824767e-06	154	2124	41	0.0193032015065913	0.266233766233766	"GO:0030183"	"GO:BP"	"B cell differentiation"	21128	7099
"449"	"query_1"	TRUE	9.92020729087736e-06	78	2124	27	0.0127118644067797	0.346153846153846	"GO:0002292"	"GO:BP"	"T cell differentiation involved in immune response"	21128	849
"450"	"query_1"	TRUE	9.97645661055199e-06	83	2124	28	0.0131826741996234	0.337349397590361	"GO:0031397"	"GO:BP"	"negative regulation of protein ubiquitination"	21128	7589
"451"	"query_1"	TRUE	9.97645661055199e-06	83	2124	28	0.0131826741996234	0.337349397590361	"GO:0034340"	"GO:BP"	"response to type I interferon"	21128	9072
"452"	"query_1"	TRUE	1.1240649825263e-05	203	2124	49	0.0230696798493409	0.241379310344828	"GO:0043281"	"GO:BP"	"regulation of cysteine-type endopeptidase activity involved in apoptotic process"	21128	11247
"453"	"query_1"	TRUE	1.13095194238321e-05	115	2124	34	0.0160075329566855	0.295652173913043	"GO:0035710"	"GO:BP"	"CD4-positive, alpha-beta T cell activation"	21128	9741
"454"	"query_1"	TRUE	1.1333948315079e-05	727	2124	123	0.057909604519774	0.169188445667125	"GO:0030036"	"GO:BP"	"actin cytoskeleton organization"	21128	7057
"455"	"query_1"	TRUE	1.15360633184677e-05	64	2124	24	0.0112994350282486	0.375	"GO:0060760"	"GO:BP"	"positive regulation of response to cytokine stimulus"	21128	15872
"456"	"query_1"	TRUE	1.22873323254031e-05	55	2124	22	0.0103578154425612	0.4	"GO:0043370"	"GO:BP"	"regulation of CD4-positive, alpha-beta T cell differentiation"	21128	11294
"457"	"query_1"	TRUE	1.23511760388246e-05	179	2124	45	0.0211864406779661	0.251396648044693	"GO:0051099"	"GO:BP"	"positive regulation of binding"	21128	14337
"458"	"query_1"	TRUE	1.28168622130654e-05	321	2124	67	0.0315442561205273	0.208722741433022	"GO:0031647"	"GO:BP"	"regulation of protein stability"	21128	7700
"459"	"query_1"	TRUE	1.40012231544204e-05	105	2124	32	0.0150659133709981	0.304761904761905	"GO:1903557"	"GO:BP"	"positive regulation of tumor necrosis factor superfamily cytokine production"	21128	24336
"460"	"query_1"	TRUE	1.40012231544204e-05	105	2124	32	0.0150659133709981	0.304761904761905	"GO:1901796"	"GO:BP"	"regulation of signal transduction by p53 class mediator"	21128	22870
"461"	"query_1"	TRUE	1.44672587965199e-05	116	2124	34	0.0160075329566855	0.293103448275862	"GO:0002286"	"GO:BP"	"T cell activation involved in immune response"	21128	843
"462"	"query_1"	TRUE	1.49510348230224e-05	162	2124	42	0.019774011299435	0.259259259259259	"GO:0051250"	"GO:BP"	"negative regulation of lymphocyte activation"	21128	14449
"463"	"query_1"	TRUE	1.78278159152824e-05	1007	2124	158	0.0743879472693032	0.156901688182721	"GO:0051336"	"GO:BP"	"regulation of hydrolase activity"	21128	14515
"464"	"query_1"	TRUE	1.82524979766785e-05	244	2124	55	0.025894538606403	0.225409836065574	"GO:0050851"	"GO:BP"	"antigen receptor-mediated signaling pathway"	21128	14135
"465"	"query_1"	TRUE	1.82637412362916e-05	85	2124	28	0.0131826741996234	0.329411764705882	"GO:0002709"	"GO:BP"	"regulation of T cell mediated immunity"	21128	1252
"466"	"query_1"	TRUE	1.9529789954701e-05	264	2124	58	0.0273069679849341	0.21969696969697	"GO:0006470"	"GO:BP"	"protein dephosphorylation"	21128	2273
"467"	"query_1"	TRUE	1.96303121863603e-05	200	2124	48	0.0225988700564972	0.24	"GO:0002520"	"GO:BP"	"immune system development"	21128	1067
"468"	"query_1"	TRUE	2.23502041755784e-05	52	2124	21	0.00988700564971751	0.403846153846154	"GO:0006968"	"GO:BP"	"cellular defense response"	21128	2670
"469"	"query_1"	TRUE	2.34264527022599e-05	118	2124	34	0.0160075329566855	0.288135593220339	"GO:0032609"	"GO:BP"	"type II interferon production"	21128	8122
"470"	"query_1"	TRUE	2.34264527022599e-05	118	2124	34	0.0160075329566855	0.288135593220339	"GO:0032649"	"GO:BP"	"regulation of type II interferon production"	21128	8161
"471"	"query_1"	TRUE	2.42136528632778e-05	21	2124	13	0.00612052730696798	0.619047619047619	"GO:0035455"	"GO:BP"	"response to interferon-alpha"	21128	9576
"472"	"query_1"	TRUE	2.42136528632778e-05	21	2124	13	0.00612052730696798	0.619047619047619	"GO:0032928"	"GO:BP"	"regulation of superoxide anion generation"	21128	8388
"473"	"query_1"	TRUE	2.66294136645896e-05	313	2124	65	0.0306026365348399	0.207667731629393	"GO:2001020"	"GO:BP"	"regulation of response to DNA damage stimulus"	21128	27714
"474"	"query_1"	TRUE	2.69130734630624e-05	18	2124	12	0.00564971751412429	0.666666666666667	"GO:0032930"	"GO:BP"	"positive regulation of superoxide anion generation"	21128	8390
"475"	"query_1"	TRUE	3.06895188997067e-05	62	2124	23	0.0108286252354049	0.370967741935484	"GO:0031663"	"GO:BP"	"lipopolysaccharide-mediated signaling pathway"	21128	7710
"476"	"query_1"	TRUE	3.40918425800647e-05	82	2124	27	0.0127118644067797	0.329268292682927	"GO:0072332"	"GO:BP"	"intrinsic apoptotic signaling pathway by p53 class mediator"	21128	18457
